,index,start_datetime,end_datetime,origin,duration
5105,6526,1812727467.629,1812727678.143,Norilsk-KinoSat_110508,210.51399993896484
5106,6527,1812727467.629,1812727678.143,Magadan2-KinoSat_110508,210.51399993896484
5107,6528,1812727467.629,1812727678.143,Anadyr2-KinoSat_110508,210.51399993896484
5108,6529,1812727678.143,1812727751.198,Magadan1-KinoSat_110508,73.0550000667572
5109,6530,1812727678.143,1812727751.198,Norilsk-KinoSat_110508,73.0550000667572
5110,6531,1812727678.143,1812727751.198,Magadan2-KinoSat_110508,73.0550000667572
5111,6532,1812727678.143,1812727751.198,Anadyr2-KinoSat_110508,73.0550000667572
5112,6533,1812727678.143,1812727751.198,Irkutsk-KinoSat_110508,73.0550000667572
5117,6538,1812727751.198,1812727859.483,Anadyr2-KinoSat_110508,108.28500008583069
5118,6539,1812727751.198,1812727859.483,Irkutsk-KinoSat_110508,108.28500008583069
5116,6537,1812727751.198,1812727859.483,Magadan2-KinoSat_110508,108.28500008583069
5113,6534,1812727751.198,1812727859.483,Magadan1-KinoSat_110508,108.28500008583069
5114,6535,1812727751.198,1812727859.483,Norilsk-KinoSat_110508,108.28500008583069
5115,6536,1812727751.198,1812727859.483,Novosib-KinoSat_110508,108.28500008583069
5119,6540,1812727859.483,1812728086.535,Magadan1-KinoSat_110508,227.05200004577637
5120,6541,1812727859.483,1812728086.535,Norilsk-KinoSat_110508,227.05200004577637
5121,6542,1812727859.483,1812728086.535,Novosib-KinoSat_110508,227.05200004577637
5122,6543,1812727859.483,1812728086.535,Magadan2-KinoSat_110508,227.05200004577637
5123,6544,1812727859.483,1812728086.535,Irkutsk-KinoSat_110508,227.05200004577637
5124,6545,1812728086.535,1812728110.938,Magadan1-KinoSat_110508,24.402999877929688
5125,6546,1812728086.535,1812728110.938,Novosib-KinoSat_110508,24.402999877929688
5126,6547,1812728086.535,1812728110.938,Magadan2-KinoSat_110508,24.402999877929688
5127,6548,1812728086.535,1812728110.938,Irkutsk-KinoSat_110508,24.402999877929688
5129,6553,1812728110.938,1812728224.372,Irkutsk-KinoSat_110508,113.43400001525879
5128,6552,1812728110.938,1812728224.372,Novosib-KinoSat_110508,113.43400001525879
5130,6554,1812728224.372,1812728421.864,Irkutsk-KinoSat_110508,197.49200010299683
5131,6555,1812732960.228,1812733194.895,Anadyr2-KinoSat_110508,234.6670000553131
5132,6556,1812733194.895,1812733230.49,Norilsk-KinoSat_110508,35.59500002861023
5133,6557,1812733194.895,1812733230.49,Anadyr2-KinoSat_110508,35.59500002861023
5134,6561,1812733230.49,1812733428.072,Magadan1-KinoSat_110508,197.58200001716614
5135,6562,1812733230.49,1812733428.072,Norilsk-KinoSat_110508,197.58200001716614
5136,6563,1812733230.49,1812733428.072,Magadan2-KinoSat_110508,197.58200001716614
5137,6564,1812733230.49,1812733428.072,Anadyr2-KinoSat_110508,197.58200001716614
5142,6574,1812733428.904,1812733473.131,Anadyr2-KinoSat_110508,44.22699999809265
5143,6575,1812733428.904,1812733473.131,Irkutsk-KinoSat_110508,44.22699999809265
5141,6573,1812733428.904,1812733473.131,Magadan2-KinoSat_110508,44.22699999809265
5139,6571,1812733428.904,1812733473.131,Norilsk-KinoSat_110508,44.22699999809265
5138,6570,1812733428.904,1812733473.131,Magadan1-KinoSat_110508,44.22699999809265
5140,6572,1812733428.904,1812733473.131,Novosib-KinoSat_110508,44.22699999809265
5144,6576,1812733473.131,1812733479.325,Magadan1-KinoSat_110508,6.194000005722046
5145,6577,1812733473.131,1812733479.325,Norilsk-KinoSat_110508,6.194000005722046
5146,6578,1812733473.131,1812733479.325,Novosib-KinoSat_110508,6.194000005722046
5147,6579,1812733473.131,1812733479.325,Magadan2-KinoSat_110508,6.194000005722046
5148,6580,1812733473.131,1812733479.325,Irkutsk-KinoSat_110508,6.194000005722046
5155,6593,1812733479.325,1812733497.406,Irkutsk-KinoSat_110508,18.080999851226807
5154,6592,1812733479.325,1812733497.406,Murmansk1-KinoSat_110508,18.080999851226807
5153,6591,1812733479.325,1812733497.406,Murmansk2-KinoSat_110508,18.080999851226807
5151,6589,1812733479.325,1812733497.406,Novosib-KinoSat_110508,18.080999851226807
5150,6588,1812733479.325,1812733497.406,Norilsk-KinoSat_110508,18.080999851226807
5149,6587,1812733479.325,1812733497.406,Magadan1-KinoSat_110508,18.080999851226807
5152,6590,1812733479.325,1812733497.406,Magadan2-KinoSat_110508,18.080999851226807
5160,6604,1812733497.406,1812733639.887,Irkutsk-KinoSat_110508,142.48100018501282
5156,6600,1812733497.406,1812733639.887,Magadan1-KinoSat_110508,142.48100018501282
5157,6601,1812733497.406,1812733639.887,Norilsk-KinoSat_110508,142.48100018501282
5158,6602,1812733497.406,1812733639.887,Novosib-KinoSat_110508,142.48100018501282
5159,6603,1812733497.406,1812733639.887,Magadan2-KinoSat_110508,142.48100018501282
5163,6611,1812733639.887,1812733957.703,Irkutsk-KinoSat_110508,317.8159999847412
5161,6609,1812733639.887,1812733957.703,Norilsk-KinoSat_110508,317.8159999847412
5162,6610,1812733639.887,1812733957.703,Novosib-KinoSat_110508,317.8159999847412
5164,6612,1812733957.703,1812734166.435,Novosib-KinoSat_110508,208.731999874115
5165,6613,1812733957.703,1812734166.435,Irkutsk-KinoSat_110508,208.731999874115
5166,6614,1812734166.435,1812734185.003,Novosib-KinoSat_110508,18.568000078201294
5167,6615,1812738564.36,1812738932.288,Anadyr2-KinoSat_110508,367.9280002117157
5168,6618,1812738932.288,1812738952.466,Magadan1-KinoSat_110508,20.17799997329712
5169,6619,1812738932.288,1812738952.466,Magadan2-KinoSat_110508,20.17799997329712
5170,6620,1812738932.288,1812738952.466,Anadyr2-KinoSat_110508,20.17799997329712
5173,6623,1812738952.466,1812739090.943,Magadan2-KinoSat_110508,138.47699999809265
5174,6624,1812738952.466,1812739090.943,Anadyr2-KinoSat_110508,138.47699999809265
5171,6621,1812738952.466,1812739090.943,Magadan1-KinoSat_110508,138.47699999809265
5172,6622,1812738952.466,1812739090.943,Norilsk-KinoSat_110508,138.47699999809265
5175,6630,1812739090.943,1812739157.553,Magadan1-KinoSat_110508,66.60999989509583
5176,6631,1812739090.943,1812739157.553,Norilsk-KinoSat_110508,66.60999989509583
5177,6632,1812739090.943,1812739157.553,Magadan2-KinoSat_110508,66.60999989509583
5178,6633,1812739090.943,1812739157.553,Anadyr2-KinoSat_110508,66.60999989509583
5179,6634,1812739090.943,1812739157.553,Murmansk1-KinoSat_110508,66.60999989509583
5180,6635,1812739090.943,1812739157.553,Murmansk2-KinoSat_110508,66.60999989509583
5181,6645,1812739158.147,1812739183.161,Norilsk-KinoSat_110508,25.013999938964844
5182,6646,1812739158.147,1812739183.161,Murmansk1-KinoSat_110508,25.013999938964844
5183,6647,1812739158.147,1812739183.161,Murmansk2-KinoSat_110508,25.013999938964844
5187,6651,1812739183.161,1812739237.359,Murmansk2-KinoSat_110508,54.19799995422363
5186,6650,1812739183.161,1812739237.359,Murmansk1-KinoSat_110508,54.19799995422363
5185,6649,1812739183.161,1812739237.359,Novosib-KinoSat_110508,54.19799995422363
5184,6648,1812739183.161,1812739237.359,Norilsk-KinoSat_110508,54.19799995422363
5188,6652,1812739237.359,1812739345.983,Norilsk-KinoSat_110508,108.62400007247925
5189,6653,1812739237.359,1812739345.983,Novosib-KinoSat_110508,108.62400007247925
5190,6654,1812739237.359,1812739345.983,Murmansk1-KinoSat_110508,108.62400007247925
5191,6655,1812739237.359,1812739345.983,Murmansk2-KinoSat_110508,108.62400007247925
5192,6656,1812739237.359,1812739345.983,Irkutsk-KinoSat_110508,108.62400007247925
5198,6662,1812739345.983,1812739674.937,Irkutsk-KinoSat_110508,328.9539999961853
5196,6660,1812739345.983,1812739674.937,Murmansk1-KinoSat_110508,328.9539999961853
5197,6661,1812739345.983,1812739674.937,Murmansk2-KinoSat_110508,328.9539999961853
5194,6658,1812739345.983,1812739674.937,Novosib-KinoSat_110508,328.9539999961853
5193,6657,1812739345.983,1812739674.937,Norilsk-KinoSat_110508,328.9539999961853
5195,6659,1812739345.983,1812739674.937,Moscow-KinoSat_110508,328.9539999961853
5199,6668,1812739674.937,1812739707.037,Norilsk-KinoSat_110508,32.09999990463257
5200,6669,1812739674.937,1812739707.037,Novosib-KinoSat_110508,32.09999990463257
5201,6670,1812739674.937,1812739707.037,Moscow-KinoSat_110508,32.09999990463257
5202,6671,1812739674.937,1812739707.037,Irkutsk-KinoSat_110508,32.09999990463257
5203,6672,1812739707.037,1812739723.142,Norilsk-KinoSat_110508,16.105000019073486
5204,6673,1812739707.037,1812739723.142,Novosib-KinoSat_110508,16.105000019073486
5205,6674,1812739707.037,1812739723.142,Moscow-KinoSat_110508,16.105000019073486
5207,6676,1812739723.142,1812739873.268,Moscow-KinoSat_110508,150.12599992752075
5206,6675,1812739723.142,1812739873.268,Novosib-KinoSat_110508,150.12599992752075
5208,6677,1812739873.268,1812739917.128,Novosib-KinoSat_110508,43.860000133514404
5209,6678,1812744178.541,1812744451.97,Anadyr2-KinoSat_110508,273.42900013923645
5210,6681,1812744451.97,1812744695.531,Magadan1-KinoSat_110508,243.5609998703003
5211,6682,1812744451.97,1812744695.531,Magadan2-KinoSat_110508,243.5609998703003
5212,6683,1812744451.97,1812744695.531,Anadyr2-KinoSat_110508,243.5609998703003
5213,6684,1812744695.531,1812744841.309,Magadan1-KinoSat_110508,145.77800011634827
5214,6685,1812744695.531,1812744841.309,Norilsk-KinoSat_110508,145.77800011634827
5215,6686,1812744695.531,1812744841.309,Magadan2-KinoSat_110508,145.77800011634827
5216,6687,1812744695.531,1812744841.309,Anadyr2-KinoSat_110508,145.77800011634827
5222,6698,1812744841.309,1812744858.02,Murmansk2-KinoSat_110508,16.710999965667725
5221,6697,1812744841.309,1812744858.02,Murmansk1-KinoSat_110508,16.710999965667725
5220,6696,1812744841.309,1812744858.02,Anadyr2-KinoSat_110508,16.710999965667725
5218,6694,1812744841.309,1812744858.02,Norilsk-KinoSat_110508,16.710999965667725
5217,6693,1812744841.309,1812744858.02,Magadan1-KinoSat_110508,16.710999965667725
5219,6695,1812744841.309,1812744858.02,Magadan2-KinoSat_110508,16.710999965667725
5223,6704,1812744858.02,1812744893.748,Norilsk-KinoSat_110508,35.7279999256134
5224,6705,1812744858.02,1812744893.748,Anadyr2-KinoSat_110508,35.7279999256134
5225,6706,1812744858.02,1812744893.748,Murmansk1-KinoSat_110508,35.7279999256134
5226,6707,1812744858.02,1812744893.748,Murmansk2-KinoSat_110508,35.7279999256134
5229,6710,1812744893.748,1812744972.937,Murmansk2-KinoSat_110508,79.1890001296997
5227,6708,1812744893.748,1812744972.937,Norilsk-KinoSat_110508,79.1890001296997
5228,6709,1812744893.748,1812744972.937,Murmansk1-KinoSat_110508,79.1890001296997
5233,6714,1812744972.937,1812745037.888,Murmansk2-KinoSat_110508,64.95099997520447
5232,6713,1812744972.937,1812745037.888,Murmansk1-KinoSat_110508,64.95099997520447
5230,6711,1812744972.937,1812745037.888,Norilsk-KinoSat_110508,64.95099997520447
5231,6712,1812744972.937,1812745037.888,Novosib-KinoSat_110508,64.95099997520447
5234,6715,1812745037.888,1812745413.281,Norilsk-KinoSat_110508,375.39299988746643
5235,6716,1812745037.888,1812745413.281,Novosib-KinoSat_110508,375.39299988746643
5236,6717,1812745037.888,1812745413.281,Moscow-KinoSat_110508,375.39299988746643
5237,6718,1812745037.888,1812745413.281,Murmansk1-KinoSat_110508,375.39299988746643
5238,6719,1812745037.888,1812745413.281,Murmansk2-KinoSat_110508,375.39299988746643
5241,6722,1812745413.281,1812745476.544,Murmansk1-KinoSat_110508,63.26300001144409
5239,6720,1812745413.281,1812745476.544,Novosib-KinoSat_110508,63.26300001144409
5240,6721,1812745413.281,1812745476.544,Moscow-KinoSat_110508,63.26300001144409
5242,6723,1812745413.281,1812745476.544,Murmansk2-KinoSat_110508,63.26300001144409
5245,6726,1812745476.544,1812745585.906,Murmansk2-KinoSat_110508,109.36199998855591
5243,6724,1812745476.544,1812745585.906,Moscow-KinoSat_110508,109.36199998855591
5244,6725,1812745476.544,1812745585.906,Murmansk1-KinoSat_110508,109.36199998855591
5246,6729,1812745585.906,1812745802.787,Moscow-KinoSat_110508,216.88100004196167
5247,6730,1812749871.846,1812749979.841,Anadyr2-KinoSat_110508,107.99500012397766
5250,6735,1812749979.841,1812750408.747,Anadyr2-KinoSat_110508,428.9059998989105
5248,6733,1812749979.841,1812750408.747,Magadan1-KinoSat_110508,428.9059998989105
5249,6734,1812749979.841,1812750408.747,Magadan2-KinoSat_110508,428.9059998989105
5252,6737,1812750408.747,1812750599.198,Norilsk-KinoSat_110508,190.45099997520447
5253,6738,1812750408.747,1812750599.198,Magadan2-KinoSat_110508,190.45099997520447
5251,6736,1812750408.747,1812750599.198,Magadan1-KinoSat_110508,190.45099997520447
5254,6739,1812750408.747,1812750599.198,Anadyr2-KinoSat_110508,190.45099997520447
5260,6750,1812750599.198,1812750620.692,Murmansk2-KinoSat_110508,21.49399995803833
5259,6749,1812750599.198,1812750620.692,Murmansk1-KinoSat_110508,21.49399995803833
5258,6748,1812750599.198,1812750620.692,Anadyr2-KinoSat_110508,21.49399995803833
5257,6747,1812750599.198,1812750620.692,Magadan2-KinoSat_110508,21.49399995803833
5256,6746,1812750599.198,1812750620.692,Norilsk-KinoSat_110508,21.49399995803833
5255,6745,1812750599.198,1812750620.692,Magadan1-KinoSat_110508,21.49399995803833
5261,6756,1812750620.692,1812750647.967,Norilsk-KinoSat_110508,27.27500009536743
5262,6757,1812750620.692,1812750647.967,Anadyr2-KinoSat_110508,27.27500009536743
5263,6758,1812750620.692,1812750647.967,Murmansk1-KinoSat_110508,27.27500009536743
5264,6759,1812750620.692,1812750647.967,Murmansk2-KinoSat_110508,27.27500009536743
5265,6760,1812750647.967,1812750796.798,Norilsk-KinoSat_110508,148.83100008964539
5266,6761,1812750647.967,1812750796.798,Murmansk1-KinoSat_110508,148.83100008964539
5267,6762,1812750647.967,1812750796.798,Murmansk2-KinoSat_110508,148.83100008964539
5271,6766,1812750796.798,1812751068.779,Murmansk2-KinoSat_110508,271.98099994659424
5270,6765,1812750796.798,1812751068.779,Murmansk1-KinoSat_110508,271.98099994659424
5268,6763,1812750796.798,1812751068.779,Norilsk-KinoSat_110508,271.98099994659424
5269,6764,1812750796.798,1812751068.779,Moscow-KinoSat_110508,271.98099994659424
5272,6767,1812751068.779,1812751374.772,Moscow-KinoSat_110508,305.9930000305176
5273,6768,1812751068.779,1812751374.772,Murmansk1-KinoSat_110508,305.9930000305176
5274,6769,1812751068.779,1812751374.772,Murmansk2-KinoSat_110508,305.9930000305176
5275,6772,1812751374.772,1812751517.054,Moscow-KinoSat_110508,142.28199982643127
5277,6775,1812755618.382,1812755685.273,Magadan2-KinoSat_110508,66.89100003242493
5276,6774,1812755618.382,1812755685.273,Magadan1-KinoSat_110508,66.89100003242493
5279,6777,1812755685.273,1812756082.435,Anadyr2-KinoSat_110508,397.1619999408722
5280,6778,1812755685.273,1812756082.435,Magadan2-KinoSat_110508,397.1619999408722
5278,6776,1812755685.273,1812756082.435,Magadan1-KinoSat_110508,397.1619999408722
5281,6779,1812756082.435,1812756347.607,Magadan1-KinoSat_110508,265.172000169754
5282,6780,1812756082.435,1812756347.607,Norilsk-KinoSat_110508,265.172000169754
5283,6781,1812756082.435,1812756347.607,Anadyr2-KinoSat_110508,265.172000169754
5284,6782,1812756082.435,1812756347.607,Magadan2-KinoSat_110508,265.172000169754
5289,6792,1812756347.607,1812756385.1,Murmansk1-KinoSat_110508,37.492999792099
5285,6788,1812756347.607,1812756385.1,Magadan1-KinoSat_110508,37.492999792099
5286,6789,1812756347.607,1812756385.1,Norilsk-KinoSat_110508,37.492999792099
5287,6790,1812756347.607,1812756385.1,Anadyr2-KinoSat_110508,37.492999792099
5288,6791,1812756347.607,1812756385.1,Magadan2-KinoSat_110508,37.492999792099
5290,6793,1812756347.607,1812756385.1,Murmansk2-KinoSat_110508,37.492999792099
5294,6802,1812756385.1,1812756398.677,Murmansk2-KinoSat_110508,13.577000141143799
5293,6801,1812756385.1,1812756398.677,Murmansk1-KinoSat_110508,13.577000141143799
5291,6799,1812756385.1,1812756398.677,Norilsk-KinoSat_110508,13.577000141143799
5292,6800,1812756385.1,1812756398.677,Anadyr2-KinoSat_110508,13.577000141143799
5297,6805,1812756398.677,1812756590.788,Murmansk2-KinoSat_110508,192.11100006103516
5295,6803,1812756398.677,1812756590.788,Norilsk-KinoSat_110508,192.11100006103516
5296,6804,1812756398.677,1812756590.788,Murmansk1-KinoSat_110508,192.11100006103516
5300,6808,1812756590.788,1812756737.784,Murmansk1-KinoSat_110508,146.99599981307983
5301,6809,1812756590.788,1812756737.784,Murmansk2-KinoSat_110508,146.99599981307983
5298,6806,1812756590.788,1812756737.784,Norilsk-KinoSat_110508,146.99599981307983
5299,6807,1812756590.788,1812756737.784,Moscow-KinoSat_110508,146.99599981307983
5303,6811,1812756737.784,1812757059.019,Murmansk1-KinoSat_110508,321.2350001335144
5304,6812,1812756737.784,1812757059.019,Murmansk2-KinoSat_110508,321.2350001335144
5302,6810,1812756737.784,1812757059.019,Moscow-KinoSat_110508,321.2350001335144
5305,6813,1812757059.019,1812757074.603,Murmansk1-KinoSat_110508,15.583999872207642
5306,6814,1812757059.019,1812757074.603,Murmansk2-KinoSat_110508,15.583999872207642
5307,6817,1812761403.476,1812761547.561,Magadan1-KinoSat_110508,144.08500003814697
5308,6818,1812761403.476,1812761547.561,Magadan2-KinoSat_110508,144.08500003814697
5309,6819,1812761547.561,1812761575.938,Magadan1-KinoSat_110508,28.376999855041504
5310,6820,1812761547.561,1812761575.938,Magadan2-KinoSat_110508,28.376999855041504
5311,6821,1812761547.561,1812761575.938,Irkutsk-KinoSat_110508,28.376999855041504
5313,6823,1812761575.938,1812761677.523,Magadan2-KinoSat_110508,101.58500003814697
5312,6822,1812761575.938,1812761677.523,Magadan1-KinoSat_110508,101.58500003814697
5314,6824,1812761575.938,1812761677.523,Russia-KinoSat_110508,101.58500003814697
5315,6825,1812761575.938,1812761677.523,Irkutsk-KinoSat_110508,101.58500003814697
5320,6830,1812761677.523,1812761737.058,Irkutsk-KinoSat_110508,59.53500008583069
5319,6829,1812761677.523,1812761737.058,Russia-KinoSat_110508,59.53500008583069
5316,6826,1812761677.523,1812761737.058,Magadan1-KinoSat_110508,59.53500008583069
5317,6827,1812761677.523,1812761737.058,Anadyr2-KinoSat_110508,59.53500008583069
5318,6828,1812761677.523,1812761737.058,Magadan2-KinoSat_110508,59.53500008583069
5325,6835,1812761737.058,1812761877.468,Russia-KinoSat_110508,140.4099998474121
5324,6834,1812761737.058,1812761877.468,Magadan2-KinoSat_110508,140.4099998474121
5326,6836,1812761737.058,1812761877.468,Irkutsk-KinoSat_110508,140.4099998474121
5322,6832,1812761737.058,1812761877.468,Norilsk-KinoSat_110508,140.4099998474121
5321,6831,1812761737.058,1812761877.468,Magadan1-KinoSat_110508,140.4099998474121
5323,6833,1812761737.058,1812761877.468,Anadyr2-KinoSat_110508,140.4099998474121
5333,6843,1812761877.468,1812762045.621,Irkutsk-KinoSat_110508,168.15300011634827
5332,6842,1812761877.468,1812762045.621,Russia-KinoSat_110508,168.15300011634827
5331,6841,1812761877.468,1812762045.621,Magadan2-KinoSat_110508,168.15300011634827
5327,6837,1812761877.468,1812762045.621,Magadan1-KinoSat_110508,168.15300011634827
5329,6839,1812761877.468,1812762045.621,Novosib-KinoSat_110508,168.15300011634827
5328,6838,1812761877.468,1812762045.621,Norilsk-KinoSat_110508,168.15300011634827
